event_ID,imp_sub_ID,ext_ID,ext_ID_db,ext_ID_org,imp_src_db,imp_src_URL,imp_src_org,exp_spec,imp_value,imp_type,imp_units,imp_est_type,imp_unitdate,imp_sdate,imp_fdate,imp_credate,imp_spat_ID,imp_spat_fileloc,imp_ISO3s,imp_spat_covcode,imp_spat_res,imp_spat_resunits,imp_spat_crs,imp_spat_srcdb,imp_spat_URL,imp_spat_srcorg,imp_moddate,haz_sub_ID
monty_0b7cba2b-aa75-4ca5-8f92-9b0df6ad1fe9,imp_e3406611-5fc8-41dd-bf66-88bb1116e4ba,134085,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,158417.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-27,2024-01-12T15:25:24.466725Z,,https://go-user-library.ifrc.org/maps,COG,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-12T15:25:24.466725Z,
monty_6b474880-4303-4ea1-89dd-10c00bb504a5,imp_82555f22-f0af-4705-9a3b-d2aa70fce655,132895,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,4.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-08T13:19:42.933629Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T13:19:42.933629Z,
monty_823bc444-69a8-45db-8ef8-727dcad26eed,imp_b7a899bf-3b9f-4e3f-b2c1-3b593f6763a3,132893,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,4.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-08T13:19:42.907971Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T13:19:42.907971Z,
monty_1285ed95-6294-40cd-94ea-986e5bd0af85,imp_3098e2a6-a149-4e2c-9dca-147476a4e39c,132808,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,8.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-08T10:55:48.403119Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T10:55:48.403119Z,
monty_94ddb75a-db88-4e41-88f2-f13edcad08d1,imp_b145a3b6-f9b4-414a-9f7e-f024cc59ce9e,132805,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,8.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-08T10:55:48.368186Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T10:55:48.368186Z,
monty_c24c5922-cf44-47f4-89e4-36b055f43cc7,imp_96ed7a5c-d07b-4767-9256-c79dd3910fd0,132802,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,4.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-08T10:55:48.331926Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T10:55:48.331926Z,
monty_819c0f24-645f-4752-9b77-7c92b1f05514,imp_515a6b72-8375-46f9-88d3-40e7fb382312,135530,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,99.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-18T18:11:15.688052Z,,https://go-user-library.ifrc.org/maps,BWA,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-18T18:11:15.688052Z,
monty_9f05ed92-c2ea-48b3-94c4-af6a78e54d18,imp_8613d558-005b-4130-af95-da4104e0452a,135935,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,200.0,imptypidp,unitscountnum,esttype_prim,,2023-12-26,2023-12-26,2024-01-19T18:58:11.180276Z,,https://go-user-library.ifrc.org/maps,AGO,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-19T18:58:11.180276Z,
monty_5899e907-9635-479c-b9c0-b3319fea1ea2,imp_fdc820f6-30fd-419d-a73f-74f737c3fdca,132080,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,300.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-28,2023-12-29T09:20:43.701618Z,,https://go-user-library.ifrc.org/maps,DEU,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2023-12-29T09:20:43.701618Z,
monty_362a0c55-45c8-482d-9481-5e29be81dc9a,imp_21992f6e-a8fc-4b44-99eb-d1cb30aa749d,132614,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,18.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-05T10:13:06.516187Z,,https://go-user-library.ifrc.org/maps,MYS,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-05T10:13:06.516187Z,
monty_5a82903b-d5ca-4d81-b674-c98cc409606e,imp_700d830d-6dc9-488d-8cd5-888ccb790b73,132622,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,153.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-05T10:13:06.609339Z,,https://go-user-library.ifrc.org/maps,MYS,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-05T10:13:06.609339Z,
monty_46ad429b-3df9-4557-ab6a-b333a7776ee1,imp_7a8228c8-c307-4806-8208-3e830eff791f,132602,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,83.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-05T10:13:06.377417Z,,https://go-user-library.ifrc.org/maps,MYS,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-05T10:13:06.377417Z,
monty_60c035b0-3b47-48b6-bda5-5d2b6beb2614,imp_ae65886c-3e9c-4ae3-924d-290e13c24e16,139947,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,50.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-31,2024-02-15T16:10:04.521047Z,,https://go-user-library.ifrc.org/maps,PHL,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-02-15T16:10:04.521047Z,
monty_7cbd5596-6204-4643-b232-6973c6d03b05,imp_85120cee-19c0-4dc4-8960-3f9637f7972f,133720,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,1253.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-11T15:11:16.629591Z,,https://go-user-library.ifrc.org/maps,PHL,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-11T15:11:16.629591Z,
monty_f18a039c-8eda-49e2-bc44-674ef9507612,imp_5977a01e-f7a7-41e2-a4d1-7772ad761763,137586,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,411.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.918811Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.918811Z,
monty_518b9f7e-7b81-4aa8-9327-f513e3749628,imp_10083185-2fdf-42a7-9acd-a788c723452b,137581,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,24.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.706110Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.706110Z,
monty_8df40ccf-ab2f-4b41-92cf-a2e0cfc32419,imp_a753c87d-c5b0-4afd-8adb-e7348ea6117c,137582,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,261.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.747106Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.747106Z,
monty_dc3eeff2-214a-4e78-abd6-9ab5b23dd037,imp_01ef7763-393e-43a6-8901-2a8d16712e1f,137583,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,22.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.789575Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.789575Z,
monty_fa9061da-c7f1-4424-aa98-f57e219f7753,imp_efa304be-0f42-42a2-8676-00e6a303ac29,137584,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,39.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.834457Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.834457Z,
monty_f5befa4d-87c4-4c35-9fcd-7a589396fb9b,imp_04d7e15e-5672-4aef-bbfc-259ce6daa2b9,137585,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,1197.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.872706Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.872706Z,
monty_abd1606d-a42b-42e4-bc36-f415db5596ac,imp_fc50c408-2078-4042-83b6-00cdf11dbc3e,137588,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,35.0,imptypidp,unitscountnum,esttype_prim,,2023-12-27,2023-12-27,2024-01-31T10:52:09.994232Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.994232Z,
monty_ffcb0fe8-f116-488c-a10f-cc55f0485d9c,imp_22be533c-33d1-4b06-9e02-6ad58c39b9ea,MDRAR020,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,4000.0,imptyptarg,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2024-04-30,2024-01-04,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,ARG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_ffcb0fe8-f116-488c-a10f-cc55f0485d9c,imp_372bddc2-5853-426e-aff2-72e4edda271b,MDRAR020,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,339101.0,imptypcost,unitISO4217C-CHF,esttype_prim,2023-12-28,2023-12-28,2024-04-30,2024-01-04,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,ARG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_f74f13d3-2acf-4beb-aae8-b9cf37ac7fb2,imp_7e0bd66e-d8bc-49d3-9a3c-051bd21173ac,132082,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,4.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-28,2023-12-29T09:25:37.991476Z,,https://go-user-library.ifrc.org/maps,DEU,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2023-12-29T09:25:37.991476Z,
monty_05c973cd-a0f3-468a-8039-589bcccf217c,imp_73bfe618-9883-4cca-aa39-c8d06df6a255,132088,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,6.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-28,2023-12-29T09:28:21.440233Z,,https://go-user-library.ifrc.org/maps,DEU,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2023-12-29T09:28:21.440233Z,
monty_1d8848be-60be-4f96-869a-050284d900ec,imp_bee5b2d1-e0cd-48bc-8ae5-2ef7ba95d993,132074,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,52.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-28,2023-12-29T08:54:38.732477Z,,https://go-user-library.ifrc.org/maps,DEU,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2023-12-29T08:54:38.732477Z,
monty_d7317417-73c2-4a45-82aa-c5952d818420,imp_7de162dc-6f0a-4cd7-9d78-6cbd631bb4dc,133235,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,100.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-28,2024-01-10T13:56:21.178953Z,,https://go-user-library.ifrc.org/maps,DEU,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-10T13:56:21.178953Z,
monty_8db4ec69-eb39-4380-b680-f4f9aeab38af,imp_61cf7d76-7665-411a-a1f8-be165d72d41a,133066,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,1420.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-30,2024-01-09T16:18:27.396607Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-09T16:18:27.396607Z,
monty_e287fa4f-9329-49e0-844a-477d6d6e339e,imp_ae3d1c30-736d-401b-9545-dc00ef923da2,132093,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,240.0,imptypidp,unitscountnum,esttype_prim,,2023-12-28,2023-12-28,2023-12-29T09:40:39.406268Z,,https://go-user-library.ifrc.org/maps,GBR,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2023-12-29T09:40:39.406268Z,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_ca20c95b-8077-4526-bde9-2a7d0d31a7d7,ALB-16945,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_build,1.0,imptypdama,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-6001,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_230c9b53-0c2f-4747-b044-01ea9d3f016a,ALB-16946,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_build,1.0,imptypdama,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-6404,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_22e829f3-c58c-4783-8679-ca5bc71057ef,ALB-16944,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_build,1.0,imptypdest,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-1002,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_9408f6dc-a6db-4254-b914-d6f9dd8ce87b,ALB-16948,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_build,1.0,imptypdest,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-9022,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_91ffc234-bfba-46d1-93f7-6520761de91f,ALB-16943,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_build,1.0,imptypdest,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-8603,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_5ae6b691-9b63-4ee6-b775-898ce802ed6f,imp_10536927-a735-4a53-8087-af70e1f5c498,ALB-16948,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2023-12-28,2023-12-28,2023-12-29,2023-12-28,UNDRR-GovDes-ADM2-ALB-9022,https://www.desinventar.net/DesInventar/download/DI_export_ALB.zip,ALB,spat_polygon,2,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_6f633bfa-f394-4d80-8b87-699f67f6d0d9,imp_0c126bd8-155b-4a1d-b95a-bdc7eaed4682,132303,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,25.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-30,2024-01-03T16:57:37.701773Z,,https://go-user-library.ifrc.org/maps,ARG,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-03T16:57:37.701773Z,
monty_d54a598a-c69c-493f-bd18-02995111084f,imp_f0428afd-9cad-4d96-a845-542701d8c594,132919,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,4.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-29,2024-01-08T14:40:07.466921Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T14:40:07.466921Z,
monty_0af8b93e-fff1-4d9e-8b1a-904574a52ead,imp_d3742757-ae32-4d69-98fb-329cca093617,132916,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,278.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-29,2024-01-08T14:40:07.425576Z,,https://go-user-library.ifrc.org/maps,IDN,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08T14:40:07.425576Z,
monty_9ffed428-6d86-4178-949a-50892c3a3b46,imp_840f9f15-25a7-41dc-9846-d8ff1848820f,132401,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,10.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-29,2024-01-04T11:16:36.604172Z,,https://go-user-library.ifrc.org/maps,ARG,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-04T11:16:36.604172Z,
monty_b3fd83db-9d43-4f6b-ab92-82cea8c33c39,imp_561c2ed0-f36d-4118-ab40-dc066dd4743b,137587,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,21.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-29,2024-01-31T10:52:09.957837Z,,https://go-user-library.ifrc.org/maps,BDI,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-31T10:52:09.957837Z,
monty_af3f5cbd-a2d5-4539-a529-77e839f79efd,imp_b6ddfe9d-5713-4396-b779-71f248244cfe,137234,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,7.0,imptypidp,unitscountnum,esttype_prim,,2023-12-29,2023-12-29,2024-01-29T12:48:57.164968Z,,https://go-user-library.ifrc.org/maps,UGA,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-29T12:48:57.164968Z,
monty_77a45eee-a216-4d19-914c-7e18178fa5d3,imp_b3271da1-b8a2-4fa0-bd1a-316f33e81338,2023-000259,GLIDE,ADRC,GLIDE,https://www.glidenumber.net/glide/jsonglideset.jsp?glide=2023-000259,ADRC,expspec_allpeop,50000.0,imptyphomles,unitscountnum,esttype_prim,,2023-12-29,2024-01-28,2023-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,COG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-01-28,
monty_77a45eee-a216-4d19-914c-7e18178fa5d3,imp_b4341c79-ffce-4449-a405-798a55eeadc8,2023-000259,GLIDE,ADRC,GLIDE,https://www.glidenumber.net/glide/jsonglideset.jsp?glide=2023-000259,ADRC,expspec_allpeop,17.0,imptypdeat,unitscountnum,esttype_prim,,2023-12-29,2024-01-28,2023-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,COG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-01-28,
monty_77a45eee-a216-4d19-914c-7e18178fa5d3,imp_76d2f4b4-2b6b-44a5-bf46-b7e073e9ef0a,2023-000259,GLIDE,ADRC,GLIDE,https://www.glidenumber.net/glide/jsonglideset.jsp?glide=2023-000259,ADRC,expspec_allpeop,320891.0,imptypaffe,unitscountnum,esttype_prim,,2023-12-29,2024-01-28,2023-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,COG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-01-28,
monty_77a45eee-a216-4d19-914c-7e18178fa5d3,imp_eb39df06-3e15-47d8-9b14-6533827d0f54,2023-000259,GLIDE,ADRC,GLIDE,https://www.glidenumber.net/glide/jsonglideset.jsp?glide=2023-000259,ADRC,expspec_allpeop,100.0,imptypinju,unitscountnum,esttype_prim,,2023-12-29,2024-01-28,2023-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,COG,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-01-28,
monty_8f06e10f-e5bf-4068-baa6-edc8b8e43cd7,imp_535779a0-9094-4236-9ce2-cf3b8ac1a59c,FL-2023-000258-FRA,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102408,EC-JRC,expspec_alert,1.5,imptypalert,unitsgdacsalert,esttype_model,2023-12-29,2023-12-29,2024-01-02,2023-12-29,IFRC-GO-Maps-spat_polygon-0-adminlevel,https://go-user-library.ifrc.org/maps,FRA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-01-08,haz_eea362c3-f380-48f7-887f-f6b086799f60
monty_66c949df-3970-487a-be0d-3d03abfab8ea,imp_8660e5e0-672a-451a-8487-a8497a102496,132740,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,14.0,imptypidp,unitscountnum,esttype_prim,,2023-12-30,2023-12-31,2024-01-05T12:31:52.833834Z,,https://go-user-library.ifrc.org/maps,LKA,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-05T12:31:52.833834Z,
monty_33d743f0-a1e9-493f-9a51-f517209bb26e,imp_659d8e07-fe59-43ef-869a-a5d986686978,132461,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,7.0,imptypidp,unitscountnum,esttype_prim,,2023-12-30,2023-12-31,2024-01-04T12:23:42.609234Z,,https://go-user-library.ifrc.org/maps,BOL,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-04T12:23:42.609234Z,
monty_5e75f934-28f6-46cf-951f-5f5271081dc9,imp_646aad29-23ea-48c8-9040-1f758482785d,132734,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,66.0,imptypidp,unitscountnum,esttype_prim,,2023-12-30,2023-12-31,2024-01-05T12:31:52.761122Z,,https://go-user-library.ifrc.org/maps,LKA,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-05T12:31:52.761122Z,
monty_6d267dca-89f9-4733-8b43-0e2f320d25e0,imp_93f5323c-4fda-4e7d-9a14-aa6098f36d20,132184,IDU,IDMC,IDU,https://helix-tools-api.idmcdb.org/external-api/idus/all/,IDMC,expspec_allpeop,22.0,imptypidp,unitscountnum,esttype_prim,,2023-12-30,2023-12-30,2024-01-03T13:47:43.251306Z,,https://go-user-library.ifrc.org/maps,HND,spat_polygon,0,adminlevel,EPSG:4326,GO,https://go-user-library.ifrc.org/maps,IFRC,2024-01-03T13:47:43.251306Z,
